slug,name,city,state,latitude,longitude,category,public_access,source,timezone,verified_at
enchanted-rock,Enchanted Rock,Fredericksburg,TX,30.50634,-98.81873,folklore,open,https://tpwd.texas.gov/state-parks/enchanted-rock,America/Chicago,2026-09-09T15:39:42.513669+00:00
encinitas-boathouses,Encinitas Boathouses,Encinitas,CA,33.0426,-117.2958,roadside-oddities,roadside,https://encinitaspreservationfoundation.org/,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
endicott-pear-tree,Endicott Pear Tree,Danvers,MA,42.54822,-70.93006,museums,limited,https://www.atlasobscura.com/places/endicott-pear-tree,America/New_York,2026-09-09T04:43:56.902716+00:00
endicott-rock,Endicott Rock,Laconia,NH,43.60494,-71.45617,weird-history,open,https://www.nhstateparks.org/find-parks-trails/endicott-rock-historic-site,America/New_York,2026-09-09T04:49:39.808526+00:00
endor-iron-furnace,Endor Iron Furnace,Cumnock,NC,35.55318,-79.21876,weird-history,limited,https://carolinageologicalsociety.org/2010s_files/gb%202011.pdf,America/New_York,2026-09-09T05:34:33.398594+00:00
enishkeetompauog-narragansett-whispering-giant,Enishkeetompauog Narragansett — Whispering Giant,Narragansett,RI,41.43363,-71.46615,roadside-oddities,open,https://www.southcountyri.com/blog/post/peter-toth-and-the-narragansett-whispering-giant/,America/New_York,2026-09-09T04:49:27.913704+00:00
ephraim-huit-grave,Ephraim Huit Grave,Windsor,CT,41.85688,-72.63852,weird-history,open,https://www.atlasobscura.com/places/ephraim-huit-grave,America/New_York,2026-09-08T18:39:47.144889+00:00
epic-systems-campus,Epic Systems Campus,Verona,WI,42.9964,-89.56854,roadside-oddities,limited,https://www.epic.com/visiting/,America/Chicago,2026-09-09T13:02:00.307533+00:00
eric-carle-museum-of-picture-book-art,Eric Carle Museum of Picture Book Art,Amherst,MA,42.32109,-72.53298,museums,limited,https://www.carlemuseum.org/,America/New_York,2026-09-09T04:43:56.902716+00:00
erie-canal-museum,Erie Canal Museum,Syracuse,NY,43.05065,-76.14872,haunted,open,https://hauntedhistorytrail.com/explore/erie-canal-museum,America/New_York,2026-09-08T01:35:27.513733+00:00
erie-street-lowell-historic-district,Erie Street — Lowell Historic District,Bisbee,AZ,31.42033,-109.88631,weird-history,open,https://www.discoverbisbee.com/,America/Phoenix,2026-09-10T19:46:38.653299+00:00
erik-rock-rhode-island-troll-trail,Erik Rock — Rhode Island Troll Trail,Charlestown,RI,41.36747,-71.66166,roadside-oddities,open,https://www.southcountyri.com/thomas-dambo-trolls/,America/New_York,2026-09-09T04:49:27.913704+00:00
ernest-borgnine-park,Ernest Borgnine Park,Hamden,CT,41.34427,-72.92923,weird-history,open,https://www.roadsideamerica.com/tip/22258,America/New_York,2026-09-08T19:51:22.001704+00:00
ernest-warther-museum-gardens,Ernest Warther Museum & Gardens,Dover,OH,40.52566,-81.48804,museums,open,https://thewarthermuseum.com/,America/New_York,2026-09-08T01:52:19.873287+00:00
ernie-pyle-world-war-ii-museum,Ernie Pyle World War II Museum,Dana,IN,39.80438,-87.49514,museums,limited,https://erniepyle.org/visit-the-ernie-pyle-wwii-museum/,America/Indiana/Indianapolis,2026-09-08T13:34:34.826362+00:00
ernst-tinaja,Ernst Tinaja,Big Bend National Park,TX,29.21893,-102.94323,roadside-oddities,limited,https://www.nps.gov/bibe/,America/Chicago,2026-09-09T15:39:42.513669+00:00
erotic-heritage-museum,Erotic Heritage Museum,Las Vegas,NV,36.13008,-115.17469,museums,open,https://www.eroticmuseumvegas.com/,America/Los_Angeles,
escalante-pueblo,Escalante Pueblo,Dolores,CO,37.47783,-108.54564,weird-history,open,https://www.blm.gov/visit/canyons-ancients-national-monument-visitor-center-and-museum,America/Denver,2026-09-10T19:13:08.906905+00:00
eskridge-hotel-museum,Eskridge Hotel Museum,Wynnewood,OK,34.64294,-97.16967,weird-history,limited,https://www.travelok.com/listings/search/3?city=Wynnewood,America/Chicago,
esmeralda-county-courthouse,Esmeralda County Courthouse,Goldfield,NV,37.70784,-117.23341,weird-history,open,https://www.accessesmeralda.com/,America/Los_Angeles,
esperance-witch-marker,Esperance Witch Marker,Esperance,NY,42.76087,-74.26119,folklore,roadside,https://www.wgpfoundation.org/historic-markers/esperance-witch/,America/New_York,2026-09-07T16:22:52.387536+00:00
esse-purse-museum,ESSE Purse Museum,Little Rock,AR,34.73404,-92.27351,museums,open,https://essepursemuseum.com/,America/Chicago,2026-09-11T01:01:36.216936+00:00
estate-of-evil,Estate of Evil at Hersheypark Dark Nights,Derry Township,PA,40.291262,-76.655507,haunted,limited,https://www.hersheypark.com/darknights/,America/New_York,2026-09-05T22:12:28.444612+00:00
estey-organ-museum,Estey Organ Museum,Brattleboro,VT,42.84738,-72.56655,museums,limited,https://www.atlasobscura.com/places/estey-organ-museum,America/New_York,2026-09-08T16:08:01.377449+00:00
et-fresh-jerky,E.T. Fresh Jerky,Hiko,NV,37.53293,-115.23255,roadside-oddities,open,https://etfreshjerky.com/,America/Los_Angeles,
et-wickham-sculpture-trail,E.T. Wickham Sculpture Trail,Palmyra,TN,36.4158,-87.4645,roadside-oddities,limited,https://www.atlasobscura.com/places/et-wickham-sculpture-trail,America/Chicago,2026-09-09T12:59:24.207387+00:00
eternal-flame-falls,Eternal Flame Falls,Orchard Park,NY,42.70158,-78.75113,roadside-oddities,limited,https://www3.erie.gov/parks/chestnut-ridge,America/New_York,2026-09-08T02:40:05.196871+00:00
eternal-silence,Eternal Silence,Chicago,IL,41.9588,-87.6615,weird-history,limited,https://www.gracelandcemetery.org/,America/Chicago,2026-09-09T13:01:50.8603+00:00
eternal-tree-house,Eternal Tree House,Redcrest,CA,40.40108,-123.95021,roadside-oddities,limited,https://redcrestresort.com/,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
ether-monument,Ether Monument,Boston,MA,42.35482,-71.07143,weird-history,open,https://www.atlasobscura.com/places/ether-monument,America/New_York,2026-09-09T04:43:56.902716+00:00
etowah-indian-mounds,Etowah Indian Mounds,Cartersville,GA,34.12815,-84.80795,weird-history,limited,https://gastateparks.org/EtowahIndianMounds,America/New_York,2026-09-09T15:16:01.869371+00:00
eudora-welty-house-garden,Eudora Welty House & Garden,Jackson,MS,32.31727,-90.17028,weird-history,limited,https://welty.mdah.ms.gov/,America/Chicago,2026-09-09T12:59:48.572362+00:00
eunice-goody-cole-memorial-stone,"Eunice ""Goody"" Cole Memorial Stone",Hampton,NH,42.93344,-70.83482,folklore,open,https://www.atlasobscura.com/places/eunice-goody-cole-memorial-stone,America/New_York,2026-09-09T04:49:39.808526+00:00
eunice-williams-covered-bridge,Eunice Williams Covered Bridge,Greenfield,MA,42.64654,-72.62018,folklore,open,https://www.atlasobscura.com/places/eunice-williams-covered-bridge,America/New_York,2026-09-09T04:43:56.902716+00:00
eureka-opera-house,Eureka Opera House,Eureka,NV,39.512,-115.96083,weird-history,limited,https://www.eurekacountynv.gov/,America/Los_Angeles,
eureka-sentinel-museum,Eureka Sentinel Museum,Eureka,NV,39.50949,-115.96081,museums,open,https://www.eurekacountynv.gov/,America/Los_Angeles,
evangeline-oak,Evangeline Oak,St. Martinville,LA,30.12202,-91.82756,folklore,open,https://www.stmartinville.org/,America/Chicago,2026-09-09T13:02:15.154818+00:00
evans-city-cemetery-night-of-the-living-dead,Evans City Cemetery — Night of the Living Dead,Evans City,PA,40.76239,-80.064,weird-history,open,https://filmoblivion.com/2021/10/20/night-of-the-living-dead-1968/,America/New_York,2026-09-08T02:24:39.058393+00:00
evans-ellis-cemetery,Evans-Ellis Cemetery,North Brunswick Township,NJ,40.4892,-74.41658,weird-history,limited,https://www.atlasobscura.com/places/evans-ellis-cemetery,America/New_York,2026-09-08T17:48:18.566953+00:00
evans-family-cemetery-graves-in-a-mall-parking-lot,Evans Family Cemetery — Graves in a Mall Parking Lot,Greenville,NC,35.58635,-77.36881,weird-history,open,https://fotospot.com/attractions/north-carolina/cemetery-in-mall-parking-lot,America/New_York,2026-09-09T05:34:33.398594+00:00
evans-plunge-mineral-springs,Evans Plunge Mineral Springs,Hot Springs,SD,43.44149,-103.4808,weird-history,limited,https://www.evansplunge.com/,America/Denver,2026-09-10T18:11:24.763182+00:00
evansville-mounds,Evansville Mounds,Evansville,MS,34.64068,-90.39238,weird-history,roadside,https://trails.mdah.ms.gov/evansville,America/Chicago,2026-09-09T12:59:48.572362+00:00
evel-knievel-monument-at-twin-falls-visitor-center,Evel Knievel Monument at Twin Falls Visitor Center,Twin Falls,ID,42.59845,-114.4548,roadside-oddities,open,https://visitsouthidaho.com/adventure/evel-knievel-jump-site/,America/Denver,2026-09-10T14:41:12.757408+00:00
evergreen-cemetery,Evergreen Cemetery,Juneau,AK,58.30462,-134.423,weird-history,limited,https://www.juneau.org/parks-recreation/cemeteries,America/Anchorage,2026-09-10T21:00:19.829278+00:00
evergreen-cemetery-chapel,Evergreen Cemetery Chapel,Colorado Springs,CO,38.81676,-104.81025,folklore,limited,https://www.coloradosprings.gov/cemetery,America/Denver,2026-09-10T19:13:08.906905+00:00
excelsior-geyser-crater,Excelsior Geyser Crater,Yellowstone National Park,WY,44.5263,-110.83679,roadside-oddities,limited,https://www.nps.gov/yell/learn/nature/hydrothermal-features.htm,America/Denver,2026-09-10T19:07:50.075112+00:00
excelsior-house-hotel,Excelsior House Hotel,Jefferson,TX,32.7561,-94.34542,haunted,open,https://theexcelsiorhouse.com/,America/Chicago,2026-09-09T15:39:42.513669+00:00
exchange-hotel-civil-war-medical-museum,Exchange Hotel Civil War Medical Museum,Gordonsville,VA,38.13266,-78.18566,haunted,open,https://www.theexchangehotelmuseum.org/,America/New_York,2026-09-08T04:02:08.563059+00:00
exchange-place-staircase-to-nowhere,Exchange Place Staircase to Nowhere,Boston,MA,42.35851,-71.05618,roadside-oddities,limited,https://www.atlasobscura.com/places/exchange-place-staircase-to-nowhere,America/New_York,2026-09-09T04:43:56.902716+00:00
exeter-incident-site,Exeter Incident Site,Kensington,NH,42.981,-70.948,ufos,roadside,https://www.nhpr.org/nh-news/2015-09-03/50-years-later-the-incident-at-exeter-still-fascinates-ufo-enthusiasts,America/New_York,2026-09-09T04:49:39.808526+00:00
expedition-bigfoot-the-sasquatch-museum,Expedition: Bigfoot! The Sasquatch Museum,Cherry Log,GA,34.802273,-84.376175,cryptids,open,https://exploregeorgia.org/cherry-log/arts-culture/museums/expedition-bigfoot,America/New_York,2026-09-05T12:48:08.486466+00:00
experimental-balloon-and-airship-museum,Experimental Balloon and Airship Museum,Post Mills,VT,43.88372,-72.25208,museums,limited,https://www.roadsideamerica.com/story/70883,America/New_York,2026-09-08T16:08:01.377449+00:00
experimental-breeder-reactor-i-atomic-museum,Experimental Breeder Reactor-I Atomic Museum,Arco,ID,43.51141,-113.00649,museums,limited,https://inl.gov/news-release/experimental-breeder-reactor-i-atomic-museum-opens-for-2026-season-75th-anniversary-approaches/,America/Denver,2026-09-10T14:41:12.757408+00:00
expired-parking-meter-gravestone,Expired Parking Meter Gravestone,Florida,MA,42.66632,-73.01175,weird-history,limited,https://www.atlasobscura.com/places/expired-parking-meter-gravestone,America/New_York,2026-09-09T04:43:56.902716+00:00
exploration-tower,Exploration Tower,Cape Canaveral,FL,28.41193,-80.60892,roadside-oddities,roadside,https://www.portcanaveral.com/,America/New_York,2026-09-09T13:54:54.613604+00:00
extraterrestrial-highway-sign-crystal-springs,Extraterrestrial Highway Sign — Crystal Springs,Hiko,NV,37.5324,-115.2321,ufos,roadside,https://travelnevada.com/road-trips/extraterrestrial-highway/,America/Los_Angeles,
extreme-mount-washington,Extreme Mount Washington,Sargent's Purchase,NH,44.27059,-71.30327,roadside-oddities,limited,https://www.nhsgc.sr.unh.edu/about.html,America/New_York,2026-09-09T04:49:39.808526+00:00
eyrie-house-ruins,Eyrie House Ruins,Holyoke,MA,42.28015,-72.62048,weird-history,open,https://www.atlasobscura.com/places/eyrie-house-ruins,America/New_York,2026-09-09T04:43:56.902716+00:00
f-4-phantom-grove-display,F-4 Phantom Grove Display,Grove,OK,36.6307,-94.7663,weird-history,roadside,https://www.travelok.com/listings/view.profile/id.27386,America/Chicago,
f-scott-and-zelda-fitzgerald-graves,F. Scott and Zelda Fitzgerald Graves,Rockville,MD,39.082,-77.14536,weird-history,open,https://www.roadsideamerica.com/location/md/all,America/New_York,2026-09-08T03:44:27.5898+00:00
f-scott-and-zelda-fitzgerald-museum,F. Scott and Zelda Fitzgerald Museum,Montgomery,AL,32.35873,-86.2923,weird-history,open,https://fitzmuse.squarespace.com/,America/Chicago,2026-09-09T12:59:35.538091+00:00
fabulous-paradise-point,Fabulous Paradise Point,Scottsville,KY,36.84268,-86.07395,roadside-oddities,open,https://www.paradisepointky.com/,America/Chicago,2026-09-08T14:42:00.461026+00:00
face-in-the-rock,Face in the Rock,Au Train,MI,46.4374,-86.81683,folklore,limited,https://www.michigan.org/article/road-trip/one-tank-road-trip-central-upper-peninsula,America/Detroit,2026-09-08T15:12:49.285859+00:00
fairbank-historic-townsite,Fairbank Historic Townsite,Fairbank,AZ,31.72264,-110.18925,weird-history,open,https://www.blm.gov/visit/fairbank-historic-townsite,America/Phoenix,2026-09-10T19:46:38.653299+00:00
fairbanks-house,Fairbanks House,Dedham,MA,42.24323,-71.16776,weird-history,limited,https://www.fairbankshouse.org/,America/New_York,2026-09-09T04:43:56.902716+00:00
fairbanks-museum-and-planetarium,Fairbanks Museum and Planetarium,St. Johnsbury,VT,44.42005,-72.01985,museums,open,https://www.atlasobscura.com/places/fairbanks-museum-and-planetarium,America/New_York,2026-09-08T16:08:01.377449+00:00
fairfield-county-infirmary,Fairfield County Infirmary,Lancaster,OH,39.7394,-82.5881,haunted,limited,https://visitfairfieldcounty.org/listings/fairfield-county-infirmary/,America/New_York,2026-09-08T01:52:19.873287+00:00
fairlee-drive-in-theater-and-motel,Fairlee Drive-In Theater and Motel,Fairlee,VT,43.9225,-72.12611,roadside-oddities,limited,https://fairleedrivein.com/,America/New_York,2026-09-08T16:08:01.377449+00:00
fairport-harbor-ghost-cat-lighthouse,Fairport Harbor Ghost Cat Lighthouse,Fairport Harbor,OH,41.75709,-81.27734,haunted,limited,https://en.wikipedia.org/wiki/Fairport_Harbor_Light,America/New_York,2026-09-08T01:49:16.338406+00:00
fairview-inn,Fairview Inn,Talkeetna,AK,62.32325,-150.11333,weird-history,open,https://www.alaska.org/detail/fairview-inn,America/Anchorage,2026-09-10T21:00:19.829278+00:00
fairy-ring,Fairy Ring,Charlotte,NC,35.2102,-80.86024,roadside-oddities,open,https://www.atlasobscura.com/places/fairy-ring-light,America/New_York,2026-09-09T05:34:33.398594+00:00
fairy-stone-state-park,Fairy Stone State Park,Stuart,VA,36.78439,-80.09372,folklore,open,https://www.dcr.virginia.gov/state-parks/fairy-stone,America/New_York,2026-09-08T04:02:08.563059+00:00
fall-creek-falls-state-park,Fall Creek Falls State Park,Spencer,TN,35.65646,-85.35004,roadside-oddities,open,https://tnstateparks.com/parks/fall-creek-falls,America/Chicago,2026-09-09T12:59:24.207387+00:00
falling-man-petroglyph-trail,Falling Man Petroglyph Trail,Gold Butte,NV,36.51168,-114.18546,weird-history,limited,https://www.recreation.gov/gateways/10159027,America/Los_Angeles,
falling-waters-state-park,Falling Waters State Park,Chipley,FL,30.72934,-85.52883,roadside-oddities,open,https://www.floridastateparks.org/parks-and-trails/falling-waters-state-park,America/New_York,2026-09-09T13:54:54.613604+00:00
falls-of-the-ohio-fossil-beds,Falls of the Ohio Fossil Beds,Clarksville,IN,38.2725,-85.7609,roadside-oddities,open,https://www.in.gov/dnr/state-parks/parks-lakes/falls-of-the-ohio-state-park/,America/Indiana/Indianapolis,2026-09-08T13:34:34.826362+00:00
false-parting-of-the-ways,False Parting of the Ways,Sweetwater County,WY,42.28446,-109.05896,weird-history,limited,https://www.blm.gov/visit/false-parting-ways,America/Denver,2026-09-10T19:07:50.075112+00:00
fame-recording-studios,FAME Recording Studios,Muscle Shoals,AL,34.74506,-87.66667,weird-history,limited,https://famestudios.com/,America/Chicago,2026-09-09T12:59:35.538091+00:00
fannie-lou-hamer-memorial-garden,Fannie Lou Hamer Memorial Garden,Ruleville,MS,33.73362,-90.54035,weird-history,open,https://www.fannielouhamersamerica.com/driving-tour/fannie-lou-hamer-memorial-gardens,America/Chicago,2026-09-09T12:59:48.572362+00:00
fannin-battleground-state-historic-site,Fannin Battleground State Historic Site,Fannin,TX,28.69555,-97.23668,weird-history,open,https://thc.texas.gov/historic-sites/fannin-battleground,America/Chicago,2026-09-09T15:39:42.513669+00:00
fanning-springs-state-park,Fanning Springs State Park,Fanning Springs,FL,29.5873,-82.93579,roadside-oddities,open,https://www.floridastateparks.org/parks-and-trails/fanning-springs-state-park,America/New_York,2026-09-09T13:54:54.613604+00:00
fantasy-canyon,Fantasy Canyon,Ouray,UT,40.0572,-109.39469,roadside-oddities,open,https://www.blm.gov/visit/fantasy-canyon,America/Denver,2026-09-10T15:17:34.272203+00:00
fantasy-forest,Fantasy Forest,Battle Creek,MI,42.3359,-85.21406,roadside-oddities,open,https://lasgarden.org/fantasy-forest/,America/Detroit,2026-09-08T15:12:49.285859+00:00
fantasy-of-flight,Fantasy of Flight,Polk City,FL,28.16765,-81.807,roadside-oddities,limited,https://www.fantasyofflight.com/,America/New_York,2026-09-09T13:54:54.613604+00:00
fargo-air-museum,Fargo Air Museum,Fargo,ND,46.90542,-96.80417,museums,open,https://www.ndtourism.com/fargo/attractions-entertainment/aviation-flight/fargo-air-museum,America/Chicago,2026-09-10T15:41:01.891131+00:00
fargo-woodchipper,Fargo Woodchipper,Fargo,ND,46.8491,-96.85968,weird-history,open,https://www.ndtourism.com/fargo/attractions-entertainment/family-fun/fargo-woodchipper,America/Chicago,2026-09-10T15:41:01.891131+00:00
farnsworth-tv-pioneer-museum,Farnsworth TV & Pioneer Museum,Rigby,ID,43.67044,-111.91586,museums,limited,https://cityofrigby.gov/museums/,America/Denver,2026-09-10T14:41:12.757408+00:00
farrar-schoolhouse,Farrar Schoolhouse,Farrar,IA,41.7849,-93.8436,haunted,limited,https://farrarschoolhouse.com/,America/Chicago,2026-09-09T14:49:42.407907+00:00
fast-fiberglass-mold-graveyard,F.A.S.T. Fiberglass Mold Graveyard,Sparta,WI,43.96874,-90.78208,roadside-oddities,open,https://www.fastfiberglass.com/,America/Chicago,2026-09-09T13:02:00.307533+00:00
